prod-descr;prod-marca;prod-detalhe;prod-fps;toque seco;todos os tipos de pele;resistente à água;rápida absorção;textura leve;ação antioxidante;controle de oleosidade;possui textura;radicais livres;ácido hialurônico;efeito matte;oil free;oil control;pele oleosa;linhas de expressão;previne o envelhecimento;alta cobertura;previne rugas;uso diário;dermatologicamente testado;textura ultraleve;water gel
Água Micelar 7 em 1 Neutrogena - Purified Skin - 400ml; Neutrogena;O que é e para que serve? Mantenha a pele limpa e purificada com a Água Micelar Demaquilante NEUTROGENA® Purified Skin. Uma limpeza refrescante que elimina toxinas enquanto controla e reduz a oleosidade com o uso contínuo.  Benefícios e diferenciais: -Limpa a pele efetivamente -Demaquila e remove a maquiagem, inclusive à prova d’água -Reduz a oleosidade da pele -Desobstrui os poros -Purifica, refresca e suaviza a pele -Fórmula suave: respeita o pH da pele e não danifica sua barreira natural -Indicado para peles mistas e oleosas  Como usar: Umedeça um algodão com o produto e aplique sobre o rosto, área dos olhos, lábios e pescoço com movimentos delicados. Não é necessário enxaguar.  Precauções: Uso externo.  Não ingerir.  Não aplicar sobre a pele lesionada ou irritada.  Em caso de irritação descontinuar o uso e procurar orientação médica.  Conservar fora do alcance de crianças.  A Marca: Neutrogena é uma empresa fundada em 1930 por Emanuel Stolarof, especializada em produtos dermatológicos para cuidados com a pele que, desde 1996, passou a ser comercializada no Brasil através da Johnson & Johnson Brasil. Seus dermocosméticos atendem a diversos públicos, tratando intensamente desde a hidratação da pele até os cuidados com o sol.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Água Micelar Neutrogena – Hydro Boost 7 em 1 - 200ml; Neutrogena;"O que é e para que serve?  Água Micelar com Ácido Hialurônico e exclusiva tecnologia Tripla Micelar, oferece 7 benefícios em 1 só produto: limpa a pele efetivamente; remove a maquiagem, inclusive à prova d’água; hidrata; revitaliza; tonifica; reequilibra e suaviza. Fórmula que respeita o pH da pele e não danifica sua barreira natural.  Benefícios e diferenciais:  -Contém ácido hialurônico: hidrata por 24 horas -Limpa a pele efetivamente -Remove a maquiagem -Revitaliza; tonifica; reequilibra e suaviza -Sem álcool. Dermatologicamente testado. Oftalmologicamente testado -Indicado para pele normal a seca  Como usar:  Umedeça um algodão com o produto e aplique sobre o rosto, área dos olhos, lábios e pescoço com movimentos delicados. Não é necessário enxaguar.  Precauções:  Uso externo. Não ingerir. Não aplicar sobre a pele lesionada ou irritada. Em caso de irritação descontinuar o uso e procurar orientação médica. Conservar fora do alcance de crianças.";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
 Neutrogena  Sun Fresh Derm Care FPS 30 - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar facial para pele mista a oleosa. Neutrogena Sun Fresh Derm Care FPS 30 bloqueia os raios UVA e UVB, controla a oleosidade e excesso de brilho no rosto por 12 horas. O Protetor Solar Facial Neutrogena Sun Fresh Derm Care FPS 30 possui textura ultraleve e sequinha que é rapidamente absorvida pela pele. A exclusiva tecnologia HELIOPLEX®XP oferece muito alta proteção ampla e eficaz contra os raios UVA, UVB e ajuda a proteger contra a luz visível.Sua fórmula leve, garante rápida absorção e não permite que o rosto fique pegajoso após o uso. Ideal para manter a pele protegida, livre de marcas e brilho excessivo ao longo do dia. ;30;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
 Neutrogena  Sun Fresh Derm Care FPS 70 - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar para peles mistas e oleosas. Neutrogena Sun Fresh 70 protege dos raios UVA e UVB, sem deixar sensação pegajosa no rosto graças à textura ultraleve e sequinha. O Protetor Solar Neutrogena Sun Fresh Derm Care FPS 70 proporciona uma solução altamente eficaz contra o brilho excessivo enquanto garante alto fator de proteção. Neutrogena Sun Fresh possui textura ultraleve é rapidamente absorvida, garantindo o controle de oleosidade por 12 horas.A exclusiva tecnologia HELIOPLEX®XP oferece muito alta proteção ampla e eficaz contra os raios UVA, UVB e ajuda a proteger contra a luz visível. Ideal para prevenir manchas, envelhecimento e outros problemas de pele causados pela exposição solar. ;70;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
 Neutrogena  Sun Fresh Derm Care FPS 70 Pele Clara - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar com cor para peles mistas a oleosas. Com textura ultraleve e seca, Neutrogena Sun Fresh FPS 70 Derm Care garante alta proteção e controla a oleosidade por 12 horas. O Protetor Solar Neutrogena Sun Fresh Derm Care FPS 70 uniformiza o tom da pele e conta com fórmula multibenefícios: protege o rosto, possui complexo antioxidante até 5 vezes maior do que a vitamina C, disfarça poros, manchas e imperfeições, proporciona efeito matte e longa duração.Conta com textura levinha e sequinha que não derrete. A exclusiva tecnologia Helioplex XP oferece muito alta proteção ampla e eficaz contra os raios UVB, UVA e ajuda a proteger contra a luz visível. Tudo isso em um único produto. ;70;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
 Neutrogena  Sun Fresh Derm Care FPS 70 Pele Morena - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar com cor para peles mistas a oleosas. Com textura ultraleve e seca, Neutrogena Sun Fresh FPS 70 Derm Care garante alta proteção e controla a oleosidade por 12 horas. O Protetor Solar Neutrogena Sun Fresh Derm Care FPS 70 uniformiza o tom da pele e conta com fórmula multibenefícios: protege o rosto, possui complexo antioxidante até 5 vezes maior do que a vitamina C, disfarça poros, manchas e imperfeições, proporciona efeito matte e longa duração.Conta com textura levinha e sequinha que não derrete. A exclusiva tecnologia Helioplex XP oferece muito alta proteção ampla e eficaz contra os raios UVB, UVA e ajuda a proteger contra a luz visível. Tudo isso em um único produto. ;70;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
 Neutrogena  Sun Fresh Derm Care FPS70 sem Cor - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar facial indicado especialmente para peles equilibradas a secas. Neutrogena Sun Fresh Derm Care FPS70 para um rosto protegido e hidratadoO Protetor Solar Facial Neutrogena Sun Fresh Derm Care foi desenvolvido com a tecnologia HilioplexR XP que confere proteção contra os raios UVA, UVB e luz visível. Possui também ação antioxidante e rejuvenescedora, que mantêm a pele livre de danos causados pelo sol e com aparência saudável.;70;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Neutrogena  Sun Fresh Derm Care com Cor FPS70 - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar facial indicado especialmente para peles equilibradas a secas. Neutrogena Sun Fresh Derm Care com Cor FPS70 para completar sua rotina de cuidado com a pele, deixando-a macia, aveludada e preenchida com seus ativos ricos em propriedades hidratantes.O Protetor Solar Facial Neutrogena Sun Fresh Derm Care com Cor foi desenvolvido com a tecnologia HilioplexR XP que confere proteção contra os raios UVA, UVB e luz visível. Confere toque seco e textura leve, que promove uma sensação de conforto ao rosto. Possui também ação antioxidante e rejuvenescedora, que mantêm a pele livre de danos causados pelo sol e com aparência saudável.;70;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Neutrogena  Sun Fresh FPS 70 - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar facial para todos os tipos de pele. Neutrogena Sun Fresh Facial FPS 70 possui textura ultraleve e seca, que te protege contra os raios UVA, UVB, e ajuda contra a luz visível. Ideal para completar sua rotina de cuidado com a pele.Protetor Solar Neutrogena Sun Fresh Facial FPS 70 foi desenvolvido especialmente para o rosto, com fórmula ultraleve, de rápida absorção, com toque seco e altamente resistente à água. Ajuda a prevenir o envelhecimento precoce e as marcas causadas pelo sol, mantendo a pele protegida, hidratada e sequinha. Além de deixar sua pele macia, aveludada e preenchida com seus ativos ricos em propriedades hidratantes.;70;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS50 - 40ml; Nivea;O que é?  O novo Protetor Solar Facial Tripla Proteção Loção Antiacne tem fórmula ultraleve e muito alta proteção solar. FPS 50 tem combate triplo contra raios UVA/UVB, radicais livres causados pela poluição e luz visível. Promove efeito matte por 8 horas.   Para que serve NIVEA Sun Facial Tripla Proteção Loção Antiacne FPS 50?  Cuidado intensivo diário de triplo combate contra: Raios UVA / UVB. Radicais livres causados pela luz visível. Poluição. Textura ultraleve, controla a oleosidade e garante Efeito Matte por 8 horas. Adequado para pele com tendência a acne. Fórmula com sal do himalaia. Ajuda a prevenir a produção de oleosidade excessiva da pele. Não interfere na duração da maquiagem. Dermatologicamente testado.   Benefícios e diferenciais:  - FPS 50 e textura ultraleve de absorção imediata - Protege da luz visível e dos radicais livres causados pela poluição - Fórmula com sal do himalaia - Ajuda a prevenir a produção de oleosidade excessiva da pele - Efeito matte por 8h - Adequado para a pele com tendência a acne - Não interfere na duração da maquiagem   Como usar o NIVEA Sun Facial Tripla Proteção Loção Antiacne FPS 50?  Agite antes de usar. Aplique abundantemente antes da exposição ao sol. Reaplique o produto a cada 2hrs ou depois de transpiração excessiva ou mergulho na água.   Dica :  Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível à queimadura solar.   Cuidado :  Filtros solares em contato com o tecido podem causar manchas.  Uma unidade contém 40ml.;50;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
NIVEA Sun Protetor Solar Tripla Proteção Antissinais Fps 65 - 40ml; Nivea;Nivea Sun Protetor Tripla Proteção Antissinais Fps 65 40ml.   O que é?  O novo Protetor Solar Tripla Proteção Fluido Antissinais tem Fórmula ultraleve e muito alta proteção solar. FPS 65 protege dos raios UVA/UVB, combate radicais livres causados pela poluição, ainda uniformiza a pele e reduz linhas finas.  Para que serve o NIVEA Sun Facial Tripla Proteção Fluido Antissinais FPS 65?  Cuidado intensivo diário de triplo combate contra: Raios UVA / UVB. Radicais livres causados pela luz visível. Poluição. Garante efeito de pele renovada em 4 semanas. Reduz rugas e linhas de expressão, mesmo na área dos olhos. Aumenta a produção de colágeno. Textura ultraleve, fórmula com algas marinhas e não interfere na duração da maquiagem.  Benefícios e diferenciais:  - FPS 65 Alta Proteção Solar - Fórmula com algas marinhas - Textura ultraleve - Garante efeito de pele renovada em 4 semanas - Aumenta a produção de colágeno - Não interfere na duração da maquiagem - Extra resistência à água e ao suor - Reduz rugas e linhas de expressão, mesmo na área dos olhos  Como usar o NIVEA Sun Facial Tripla Proteção Fluido Antissinais FPS 65?  Agite antes de usar. Aplique abundantemente antes da exposição ao sol. Reaplique o produto a cada 2hrs ou depois de transpiração excessiva ou mergulho na água.  Dica:  Oferece muito alta proteção contra queimaduras solares e é indicado para pele extremamente sensível à queimadura solar.  Cuidado:  Filtros solares em contato com o tecido podem causar manchas.  Uma unidade contém 40ml.;65;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
 Peel Line  Pro-D Anti Ox FPS 50 - Protetor Solar Facial 50g ; Peel Line ;Protetor solar facial. Peel Line Pro-D Anti Ox FPS 50 previne danos ao Colágeno e Elastina com toque seco e não pegajoso, com ação antioxidante, antiglicante, antipoluição e antirradicais livres.O Protetor Solar Facial Peel Line Pro-D Anti Ox FPS 50 é altamente concentrado, sendo o único no mercado com Vitamina D, que ajuda a proteger contra danos do sol, além de sua ação antipoluição e antiglicante, ideal para quem tem diabéticos. Dermatologicamente testado.;50;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 Peel Line  Prod-D Anti-Oleosidade FPS 50 - Protetor Solar Facial 50g ; Peel Line ;Protetor solar facial. Peel Line Prod-D Anti-Oleosidade FPS 50 previne a degradação de Colágeno na pele com toque seco e não pegajoso, garantindo proteção digital contra a luz azul e invisível e ação antipoluição, antioxidante, antioleosidade e antiacne.O Protetor Solar Facial Peel Line Prod-D Anti-Oleosidade FPS 50 é formulado com ativos antioxidantes que formam um filme de proteção sobre a pele prevenindo os indesejáveis danos dos radicais livres. Protege da radiação digital e da luz azul, prevenindo danos ocasionados pelo uso excessivo de celulares, tablets, computadores e TV. Dermatologicamente testado.;50;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 Peel Line  Scalp Umidificador Power Cachos 140ml ; Peel Line ;"Peel Line Scalp Umidificador Power Cachos 140mlPeel Line Scalp Umidificador Power Cachos 140ml Indicação:Para todos os tipos de cabelos.Benefícios:-Cabelos com cachos modelados;-Soltinhos;-Repleto de brilho.-Ph 5,5-6,5Modo De Usar:01. Com os cabelos secos, aplique o Umidificador de Cachos nas pontas.02. Amasse e modele com as mãos.03. Reaplique ao longo do dia sempre que desejar.04. Sem enxágue.Composição:Extrato de Acácia, Aloe Vera e Vitamina EGTIN:7898236945560Sobre A Marca:Peel Line uma empresa  brasileira e pioneira de Dermocosméticos Ortomoleculares com mais de 29 anos de mercado de estética para fezer as pessoas mais felizes.  Fórmulas ricas e criteriosamente desenvolvidas com o que há de mais moderno nos laboratórios nacionais e internacionais. Produtos eficazes, altamente concentrados para tratamento facial e corporal, que visam resgatar a saúde e o equilíbrio da pele. ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Com Cor Pink Stick FPS90 - 5km; Pink Cheeks;"Protetor Solar com cor FPS90 FPUVA70 Pink Stick 14g É um protetor solar facial, em formato bastão, prático e multifuncional que alia alta proteção, tratamento, beleza e praticidade.   Ideal para ser usado como um protetor solar diário e, especialmente, durante a prática de exercícios físicos ao ar livre, já que é resistente à água e ao suor. Não escorre e não arde os olhos. Devido ao seu alto fator de proteção, seu uso contínuo auxilia na prevenção e redução dos sinais de envelhecimento, e no tratamento de manchas na pele, como o melasma. Seu pigmento atua formando mais uma barreira de proteção na pele, contra a luz visível.   Possui textura e sensorial agradáveis, pigmentação leve, ideal para uniformizar sua pele. Fórmula enriquecida com vitamina E, potentes antioxidantes associados que combatem os radicais livres e o envelhecimento cutâneo, reduzindo rugas e linhas de expressão. Disponível em 8 tonalidades que se adaptam a diversas tonalidades de pele.   As tonalidades são definidas como ""quilometragens"" - 5km, 10km, 15km, 21km, 42km 42km Rio, 60km Ultra, 80km Ultra e 100km Ultra. Apenas como forma de diferenciar as cores. Estas ""distâncias"" não significam o tanto de quilometragem que a pessoa precisa fazer para usar.  Como o Pink Stick funciona O Pink Stick é composto por filtros químicos nobres e filtros físicos que se complementam para oferecer altíssima proteção contra os raios UVA e UVB do sol.  Apenas com o protetor físico, não é possível obter a altíssima proteção FPS90 e FPUVA70.  Os filtros químicos são formados por moléculas orgânicas capazes de absorver a radiação UV (alta energia) e transformá-la em radiações com energias menores e inofensivas ao ser humano. A combinação de diferentes tipos de filtros químicos amplia o espectro de ação dos filtros e torna a proteção mais segura e confiável.  Os filtros físicos são representados pelo Dióxido de Titânio. Esses filtros representam a forma mais segura e eficaz de proteção, pois formam uma camada sobre a pele que reflete e/ou dispersa os raios UVA e UVB sem absorvê-los. Portanto, apresentam baixo potencial de irritação.  Dados Técnicos:  Alta Proteção - FPS 90 FPUVA 70 Formato em bastão que facilita a aplicação Indicado para todo tipo de pele Textura e Cobertura leve e confortável Rico em Vitamina E hidrata e uniformiza a pele Não escorre com o suor e não arde os olhos Produto resistente à água por 4 horas Dermatologicamente testado Produto Vegano e Livre de Parabenos Não testado em animais  O Pink Stick foi submetido a testes de eficácia e segurança, realizados em laboratório credenciado - Kosmocience Ciência e Tecnologia Cosmética LTDA, onde ficaram comprovados os pontos abaixo: Proteção contra os raios UVB, através do ensaio de Fator de Proteção Solar ou FPS; Proteção contra os raios UVA, através do ensaio de Fator de Proteção UVA, PPD ou FPUVA; Resistência de 100% a água até 4 horas de imersão; Segurança do produto, através de teste de compatibilidade cutânea.  Modo de Usar:  Aplique o protetor solar de maneira abundante por toda extensão do rosto, incluindo a região dos olhos. Após a aplicação, espalhe o produto com as mãos, esponja ou pincel para deixar com acabamento uniforme. É necessária a reaplicação do produto após a transpiração excessiva ou permanência prolongada na água, para manter a sua efetividade. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. Ajuda a prevenir as queimaduras solares.  Recomendações:  Guarde sempre bem fechado, longe da luz e calor excessivo. Não deixe seu stick no carro. Leve com você! Recomendamos remover o protetor solar adequadamente, com demaquilante e/ou água e sabonete, preferencialmente com ácido salicílico (Face Bubbles). Em caso de irritação, suspender o uso e procurar orientação médica. Não deve ser ingerido. Mantenha fora do alcance de crianças. Conservar em local seco, em temperatura ambiente. USO EXTERNO.  Produto Vegano, livre de componentes de origem animal. Livre de Parabenos. Cruelty Free. A Pink Cheeks não realiza testes de seus produtos em animais.  Nossos testes são realizados em pessoas voluntárias, através de laboratórios credenciados. A ANVISA considera hipoalergênico os produtos que passaram por testes de sensibilização realizados em humanos em laboratórios especializados. Hipoalergênicos são produtos com menos chance de causar alergia. No entanto, não há garantias de que o produto não causará alergia em 100% das pessoas, já que cada pessoa tem uma reação diferente. A PINK CHEEKS não classifica este produto como hipoalergênico, uma vez que o produto não passou por testes. Você pode ter acesso à composição de todos os produtos da PINK CHEEKS através da página de cada produto em nosso site.";90;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
