prod-descr;prod-;prod-comentario;prod-aval;analise_sentimento;sentimento;acuracidade
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;sônia sousa proteção total entrega bem rápida, proteção solar garantida.;4.7;{'label': '5 stars', 'score': 0.6233038902282715};positivo;0.6233038902282715
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;cris protetor solar chegou dentro prazo certinho. ainda vou experimentar, cheirinho bem gostoso parece toque seco.;4.7;{'label': '4 stars', 'score': 0.378804087638855};positivo;0.378804087638855
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;joyce custo benefício produto bom conservado.;4.7;{'label': '4 stars', 'score': 0.536689281463623};positivo;0.536689281463623
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;gabriel ótima relação custo x benefício cheiro suave super fácil espalhar corpo rosto. textura leve deixa pele esbranquiçada.;4.7;{'label': '4 stars', 'score': 0.4508703052997589};positivo;0.4508703052997589
Sérum Facial Clareador Eucerin Anti-Pigment Dual Serum 30ml;Eucerin;ana camila ferreira bom produto bom, ajudando manchas, hoje manchas região pescoço, pele mista, sensível, branquinha ainda, então hidratar bastante, produto ajudado muito. rotina uso sabonete gel principia, vitamina c ( principia), eucerin, creme hidratante cerave (maravilhoso) protetor solar principia sequinho (maravilhoso), quase uso maquiagem, produtos ajudado muito, gostando bastante resultados. 1;4.7;{'label': '4 stars', 'score': 0.5986665487289429};positivo;0.5986665487289429
Sérum Facial Clareador Eucerin Anti-Pigment Dual Serum 30ml;Eucerin;liliane nascimento usei amei frasco desse produto acabou recentemente resultado bom, manchas clarearam bastante. irei recomprar;4.7;{'label': '3 stars', 'score': 0.3632744550704956};neutro;0.3632744550704956
Protetor Solar Facial Cenoura e Bronze Fps50 50G, Cenoura e Bronze;Coty;fps70 produto excelente qualidade. fica branco pele melequento. sequinho adere bem pele;4.7;{'label': '5 stars', 'score': 0.598751962184906};positivo;0.598751962184906
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps70 ótimo pessoas pele oleosa cheia espinhas. hidrata deixa pele engordurado. pessoas negras, deixa pele pouco esbranquiçada. fica igual fantasminha, dá perceber pele uns dois tons branca. tempo, assenta. ajuda controlar oleosidade senti deu boa melhorada pele. bico dosador ótimo faz sair monte produto atoa.em resumo, tudo!!!;4.7;{'label': '1 star', 'score': 0.43678155541419983};negativo;0.43678155541419983
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps70 ótimos produtos c baixo custo. perde entrega, rastreamento consta 2 vezes aqui casa, sendo q 2 dias vieram. recebi dps q fiz reclamação app, 1 dia dps prazo.;4.7;{'label': '1 star', 'score': 0.7294244766235352};negativo;0.7294244766235352
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;"fps70 ótimo custo benefício; rosto oleoso fica sequinho; ótimo cheiro; irmã rosto seco ficou bom 4";4.7;{'label': '2 stars', 'score': 0.3738247752189636};negativo;0.3738247752189636
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps70 diferencial aplicador, faz gastar apenas precisa facilita hora usar. pegajoso.;4.7;{'label': '1 star', 'score': 0.4806387424468994};negativo;0.4806387424468994
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps 30 primeira vez usando marca gostei desse querido. decidi pegar 30fps qnd acabou encontrava mesma marca, pq 60fps loreal, adaptei bem extremamente oleoso cheiro forte, preferindo utilizar somente dias extremos. ótima escolha, cheiro suave gostosinho, textura ótima, vc sente protege deixar rosto oleoso visguento, aplicador econômico si é, porque textura grossinha, porém q espalha super bem mantém pele aspecto natural, além proteger horrores. recomendo irei comprar vezes. 2;4.7;{'label': '2 stars', 'score': 0.26968857645988464};negativo;0.26968857645988464
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps70 recomendo,achei testura qualidade excelente, parece protege bem, cheiro suave, deixa pele esbranquiçada.eu recomendo...;4.7;{'label': '5 stars', 'score': 0.6223965883255005};positivo;0.6223965883255005
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps 30 primeira vez usando marca gostei desse querido. decidi pegar 30fps qnd acabou encontrava mesma marca, pq 60fps loreal, adaptei bem extremamente oleoso cheiro forte, preferindo utilizar somente dias extremos. ótima escolha, cheiro suave gostosinho, textura ótima, vc sente protege deixar rosto oleoso visguento, aplicador econômico si é, porque textura grossinha, porém q espalha super bem mantém pele aspecto natural, além proteger horrores. recomendo irei comprar vezes. 3;4.7;{'label': '3 stars', 'score': 0.29731208086013794};neutro;0.29731208086013794
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps70 diferencial aplicador, faz gastar apenas precisa facilita hora usar. pegajoso. 1;4.7;{'label': '1 star', 'score': 0.5983749032020569};negativo;0.5983749032020569
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;cliente kindle ótimo custo benefício comprado promoção 13 março 2024 bom protetor solar, pele extremamente oleosa, anteriormente utilizava protetor caro, porém devido condições financeiras optei procurar algo conta encontrei promoção. textura fluída gosto, chega totalmente líquido. pele parda fica pouco esbranquiçado início, absorve bem. relação toque seco, bem melhor muitos testei nessa faixa preço, fica seco repuxando, confortável, acaba ficando pouco brilhoso (isso verão) nada suportável pra incomoda pode usar pouco pó pra finalizar. geral acredito pra pele melhores nessa faixa preço, bom comprar promoção, pois dependendo valor vale pena gastar pouco produto qualidade superior. 10;4.7;{'label': '3 stars', 'score': 0.3560997545719147};neutro;0.3560997545719147
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;pedro perfeito melhor protetor solar pele oleosa, além disso, deixa pele negra acinzentada. deixa pele sequinha, aveludada viço saudável 6hrs prometido, pequeno, porém bem fluído. então acredito deve durar tempo considerável. super recomendo 3;4.7;{'label': '5 stars', 'score': 0.8451616764068604};positivo;0.8451616764068604
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;paloma d. fluido deixa pele seca textura ótima, fluido espalha super bem. além disso, cumpre promete, pele oleosa, fica seca dia inteiro. 1;4.7;{'label': '3 stars', 'score': 0.3304600715637207};neutro;0.3304600715637207
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;cliente kindle ótimo custo benefício comprado promoção 13 março 2024 bom protetor solar, pele extremamente oleosa, anteriormente utilizava protetor caro, porém devido condições financeiras optei procurar algo conta encontrei promoção. textura fluída gosto, chega totalmente líquido. pele parda fica pouco esbranquiçado início, absorve bem. relação toque seco, bem melhor muitos testei nessa faixa preço, fica seco repuxando, confortável, acaba ficando pouco brilhoso (isso verão) nada suportável pra incomoda pode usar pouco pó pra finalizar. geral acredito pra pele melhores nessa faixa preço, bom comprar promoção, pois dependendo valor vale pena gastar pouco produto qualidade superior. 9;4.7;{'label': '3 stars', 'score': 0.3560997545719147};neutro;0.3560997545719147
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;thaís maria maravilhoso! dizer sobre além muitos elogios. tentei tantos protetores decepcionei, jurava igual felizmente deu certo. pele pra seca sendo toque seco fica repuxando ps 02 principia. super recomendo peles secas. 3;4.7;{'label': '5 stars', 'score': 0.9285833239555359};positivo;0.9285833239555359
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps70 ótimo pessoas pele oleosa cheia espinhas. hidrata deixa pele engordurado. pessoas negras, deixa pele pouco esbranquiçada. fica igual fantasminha, dá perceber pele uns dois tons branca. tempo, assenta. ajuda controlar oleosidade senti deu boa melhorada pele. bico dosador ótimo faz sair monte produto atoa.em resumo, tudo!!! 1;4.7;{'label': '1 star', 'score': 0.4887642562389374};negativo;0.4887642562389374
Protetor Solar Facial Cenoura & Bronze Fps 30 50G;Coty;fps70 produto excelente qualidade. fica branco pele melequento. sequinho adere bem pele;4.7;{'label': '5 stars', 'score': 0.598751962184906};positivo;0.598751962184906
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps70 recomendo,achei testura qualidade excelente, parece protege bem, cheiro suave, deixa pele esbranquiçada.eu recomendo...;4.7;{'label': '5 stars', 'score': 0.6223965883255005};positivo;0.6223965883255005
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps50 logo passa fica pouco oleoso pele, pouco tempo absorve fica sequinho. gostei muito.;4.7;{'label': '3 stars', 'score': 0.3523193895816803};neutro;0.3523193895816803
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;"fps70 ótimo custo benefício; rosto oleoso fica sequinho; ótimo cheiro; irmã rosto seco ficou bom 4";4.7;{'label': '2 stars', 'score': 0.3738247752189636};negativo;0.3738247752189636
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps70 diferencial aplicador, faz gastar apenas precisa facilita hora usar. pegajoso.;4.7;{'label': '1 star', 'score': 0.4806387424468994};negativo;0.4806387424468994
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps70 ótimo pessoas pele oleosa cheia espinhas. hidrata deixa pele engordurado. pessoas negras, deixa pele pouco esbranquiçada. fica igual fantasminha, dá perceber pele uns dois tons branca. tempo, assenta. ajuda controlar oleosidade senti deu boa melhorada pele. bico dosador ótimo faz sair monte produto atoa.em resumo, tudo!!!;4.7;{'label': '1 star', 'score': 0.43678155541419983};negativo;0.43678155541419983
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps 30 primeira vez usando marca gostei desse querido. decidi pegar 30fps qnd acabou encontrava mesma marca, pq 60fps loreal, adaptei bem extremamente oleoso cheiro forte, preferindo utilizar somente dias extremos. ótima escolha, cheiro suave gostosinho, textura ótima, vc sente protege deixar rosto oleoso visguento, aplicador econômico si é, porque textura grossinha, porém q espalha super bem mantém pele aspecto natural, além proteger horrores. recomendo irei comprar vezes. 2;4.7;{'label': '2 stars', 'score': 0.26968857645988464};negativo;0.26968857645988464
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps70 produto excelente qualidade. fica branco pele melequento. sequinho adere bem pele;4.7;{'label': '5 stars', 'score': 0.598751962184906};positivo;0.598751962184906
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps70 excelente peles oleosas. deixa pele pegajosa absorve bem. rende bastante fato protege. 3;4.7;{'label': '5 stars', 'score': 0.6618061065673828};positivo;0.6618061065673828
Cenoura e Bronze Protetor Solar Facial Fps70 - 50 g;Coty;fps70 ótimos produtos c baixo custo. perde entrega, rastreamento consta 2 vezes aqui casa, sendo q 2 dias vieram. recebi dps q fiz reclamação app, 1 dia dps prazo.;4.7;{'label': '1 star', 'score': 0.7294244766235352};negativo;0.7294244766235352
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;letícia toque seco fica oleoso usando primeira vez salve, toque seco achei q daria efeito matte n q aconteceu... pele ficou super brilhosa aspecto oleoso, realmente vc tocar pele nao parece q ta oleosa visualmente sim!!!;4.7;{'label': '1 star', 'score': 0.5560497641563416};negativo;0.5560497641563416
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;gabriela ferreira perfeitoooo espera ter toque seco surpreendeu demais pq pele oleosa perfeito!;4.7;{'label': '5 stars', 'score': 0.4626316726207733};positivo;0.4626316726207733
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;arthur brandolin boa opção peles oleosas dias quentes vou pra academia meio dia e, isso, hábito passar duas camadas protetor. experimentei vários maioria comporta bem, causa duas camadas, conta calor meio dia. testar protetores caros baratos, cheguei 3 opções viáveis peles oleosas precisam bastante protetor: 1- needs (versão recente) 2 - princípia (versão recente) 3 - sallve (versão recente) então recomendo protetor sallve, ainda caro 3;4.7;{'label': '4 stars', 'score': 0.40963464975357056};positivo;0.40963464975357056
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;ariel viscardi toque seco verdade, cheiro bom ótimo custo-benefício, consistência líquida, fácil espalhar, protege bem dura muito. além disso cheiro (eu incomodo bastante alguns cheiros protetores). toque realmente seco, deu certo pele (mista). 7;4.7;{'label': '3 stars', 'score': 0.41683778166770935};neutro;0.41683778166770935
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;ariel viscardi toque seco verdade, cheiro bom ótimo custo-benefício, consistência líquida, fácil espalhar, protege bem dura muito. além disso cheiro (eu incomodo bastante alguns cheiros protetores). toque realmente seco, deu certo pele (mista). 10;4.7;{'label': '3 stars', 'score': 0.3588830530643463};neutro;0.3588830530643463
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;fernanda bom toque realmente seco, repuxar pele. fica esbranquiçado! líquido bem sequinho, colocar pele espalhar rápido;4.7;{'label': '5 stars', 'score': 0.33810189366340637};positivo;0.33810189366340637
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;kédma ótimo protetor solar textura bem fluida, fácil aplicar absorve rápido. hidrata fica oleoso pele. 2;4.7;{'label': '4 stars', 'score': 0.3778168857097626};positivo;0.3778168857097626
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;laylla maravilhoso bom, bem fluido sequinho. usando mês menos fez muita diferença pele. controla oleosidade diminuiu manchas 4;4.7;{'label': '5 stars', 'score': 0.6736502647399902};positivo;0.6736502647399902
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;ricardo oselame schiochet excelente protetor maravilhoso! toque realmente seco deixa textura aveludada. controla oleosidade dia todo. excelente custo benefício.;4.7;{'label': '5 stars', 'score': 0.9250758290290833};positivo;0.9250758290290833
Sallve Protetor Solar Toque Seco Fps50 40G;Fareva;ingrid avaliação produto ótimo! consistência grossa pouco fluída, espalha bem pele absorve bem rápido, deixou esbranquiçada ardeu olhos, fica efeito aveludado pele, segurou oleosidade bem, protetor solar diferente usei amando. pele mista.;4.7;{'label': '2 stars', 'score': 0.4081587791442871};negativo;0.4081587791442871
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;júlia scherer ótimo, amo sabonete custo benefício bom, segunda vez compro sabonete dura mt! ótimo, limpa bem;4.7;{'label': '4 stars', 'score': 0.40413275361061096};positivo;0.40413275361061096
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;lucas oleoso produto bom, porem rosto pouco oleoso;4.7;{'label': '3 stars', 'score': 0.5739688873291016};neutro;0.5739688873291016
Cenoura e Bronze Kit Protetor Solar Corpo Fps 30 110Ml + Facial Fps 50 50G;Coty;"j gabriela bom, cheiro maravilhoso espalha fácil, gosto textura, vai bem baixo maquiagem acabamento matte, pra gosta, deixa viço bonito pele, pele negra, some quase completamente após aplicação; tanto facial quanto corporal, deixam aspecto azulado muitos têm. únicos pontos negativos são: incomoda pouco (arde) olhos cuidado. escorre prática atividades físicas, seja, tão resistente suor. dias amenos ok, recomendo. 2";4.7;{'label': '4 stars', 'score': 0.5202756524085999};positivo;0.5202756524085999
