prod_descricao;prod_marca;prod_avaliacao;prod_comentario
La Roche-Posay, Ultra Cover, Protetor Solar com Cor e Performance de Maquiagem, 12h de cobertura de base em uma única camada, Textura Fluida, Oil free, Toque Seco, FPS60, 30g;L'oréal DCA BR;4.7;Santos Excelente, cobre tatuagens.    Cor: Cor 4.0  Afim mostrar melhor cobertura, apliquei encima tatuagem, podem ver , deu cobertura fenomenal passando pequena quantidade apenas vez . rosto melhor base ainda função protetor solar . resumir efetividade palavra : Excelente. 7 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Talita Medeiros Protetor solar facial Uv Defender fluido L'Oréal Paris      Protetor solar facial bom, custo-benefício bom. pele aderiu bem (tenho pele oleosa). parece photoage water dermage, fica bem sequinho (não super seco, oleoso). textura leve, esfarela, deixa marcas brancas protetor solar, deixou pele oleosa, cheiro forte. custo-benefício gostei bastante, irei ficar comprando agora. primeira opção irá dermage, segunda opção. enfim achei bom protetor substituir dermage. 19 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Ana Super sequinho!   10 março 2023   Amei produto , fácil aplicar , textura super sequinha gostosa , cheirinho super agradável , cor fica super uniforme rosto , fiquei pouco receosa porque sempre compro tom 1 protetor solar cor cor encaixou super bem pele , absorção super rápida senti leve lift pele?? usava interiormente b.b. Cream L’oreal amei demais vai nova adesão necessárie ?? 1 pessoa achou útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;"Luana Realmente invisível, ardência olhos bom usar praticar exercícios físicos      Comentário após 4 meses uso. pele normal branca. produto bom fato fica invisível pele, muda resultado produto colocar antes (seja produto tratamento maquiagem). menos mim branca, ficou esbranquiçado. arde olhos (a maioria protetores fazem olhos arderem) bem cheiro irritante protetor solar praia. Nota mil!!! depender mim, uso ele. curte maquear, disse, interfere nada resultado maquiagem. Sempre aplico última etapa preparação pele, após primer antes base, muda nada resultado primer/ base. testei fazendo combinações base primer diferentes, ficou ""invisível"" mesmo, promete. Além disso, utilizei prática atividade física suor excessivo, esbranquiça escorre olhos. fato bastante, ali. mais, aproveitei compra-lo promoção aqui Amazon, após boa experiência, recomprarei estando preço cheio. uso todos dias 4 meses (e faço 2 aplicações dia, mínimo) agora percebendo embalagem ficando leve. fluido, rende hora aplicação frasco acaba durando mais. conta disso, bom negócio considerarmos questão durabilidade. Ler 35 pessoas acharam útil "
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Adriana Gonçalves Protetor solar UV Defender      Adoro protetor, seca rápido pele, deixa oleosa. 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Patrícia Amancio Gostei, achei aquoso      Comprei comparar líquido conhecia outra marca comparação, achei aquoso isso, acho durar tanto quanto gostaria. 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;ruim quebrar cabelo. Produto bom      bom amei 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Regina Nascimento Maravilhoso      Gente, extrema necessidade protetor tudo bom, falar vivo ele. 1 pessoa achou útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Gabriel Acabamento viçoso, toque seco.      Acabamento perfeito, deixa pele viçosa, brilha parecendo óleo. Bem fluído, ótimo pra espalhar, seca bem rápido (perfeito pra dias corridos), deixa cara pálida toda branca, fica invisível mesmo, ardeu olhos. Pra reaplicar, aplicando 7h30, reaplicando meio dia, achei adicionou brilho pesou. tempo, lá 18-19h dá pesada, passar mão vai sentir oleoso. Relativamente resistente água, acho dá pra usar piscina. relação toque, ideal evitar máximo ficar tocando rosto, pra remover proteção. Mas, importante pra você, seco, meio melado, transfere sensação pra mão. relação conforto, parece usando nada. favoritos, melhor alguns asiáticos. 38 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Napaula Cumpre promete!      Protetor leve bem líquido, ótimo espalhar bem rosto. Possui toque seco porém sinto resiste suor protetores outra marca. pele oleosa aderiu bem pele. modo geral recomendo curioso sobre protetor. Sobre questão manchas, preciso testar vezes. Obs: Deixa efeito glow bonito sobre pele. 5 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Flávia Pinto Bom produto!      textura leve, porém boa cobertura, fica sequinho! Nada pegajoso! rende! 4 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Gisele Lima Produto otimo      Produto bom, pele oleosa deu certo. Fazendo aparece algumas espinhas. textura ótima, seca rápido, cheiro forte fica resquício produto. Super recomendo. 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;jennyfer Protetor maravilhoso, cumpre promete      avaliar produtos, mereceu. protetor fluido, beeeeem leve, dá pra reparar tá facilimo passar. diferente daqueles protetores grossos deixam camada pesada rosto, sabe? Cumpre bem promessa pele mate, passei dia inteiro ele, suei cheguei noite, pele tava pouquinho brilho rosto, tipo glow saudável, compreensível pq suei pele oleosa. escorreu. outra coisa: muita sensibilidade olhos, fácil protetor irritar senti esse, justamente pegada leve, derreter rosto. bom, super compraria novo! 10 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;NAIARA Produto original      Entrega rápida, produto original, formulação fluída. Ideal tipo pele mista oleosa 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Kamila Bugarin Cheiro suave textura fluida.      Aroma suave, fácil espalhar, textura bem fluida. recomendo peles secas pois acaba craquelando qualquer base adicione cima, vc usa maquiagem cima pele normal oleosa produto pode você. 1 pessoa achou útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Napaula Cumpre promete!      Protetor leve bem líquido, ótimo espalhar bem rosto. Possui toque seco porém sinto resiste suor protetores outra marca. pele oleosa aderiu bem pele. modo geral recomendo curioso sobre protetor. Sobre questão manchas, preciso testar vezes. Obs: Deixa efeito glow bonito sobre pele. 6 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Tainã Braghin Melhor protetor solar      nunca consegui usar protetor solar rosto, porque acho pele fica sebosa, porém conheci protetor, nunca fiquei sem. melhor protetor solar usei, parece gente passou nada pele tanto absorve. Recomendo demais! 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Gabriel Acabamento viçoso, toque seco.      Acabamento perfeito, deixa pele viçosa, brilha parecendo óleo. Bem fluído, ótimo pra espalhar, seca bem rápido (perfeito pra dias corridos), deixa cara pálida toda branca, fica invisível mesmo, ardeu olhos. Pra reaplicar, aplicando 7h30, reaplicando meio dia, achei adicionou brilho pesou. tempo, lá 18-19h dá pesada, passar mão vai sentir oleoso. Relativamente resistente água, acho dá pra usar piscina. relação toque, ideal evitar máximo ficar tocando rosto, pra remover proteção. Mas, importante pra você, seco, meio melado, transfere sensação pra mão. relação conforto, parece usando nada. favoritos, melhor alguns asiáticos. 39 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Gabriel Acabamento viçoso, toque seco.      Acabamento perfeito, deixa pele viçosa, brilha parecendo óleo. Bem fluído, ótimo pra espalhar, seca bem rápido (perfeito pra dias corridos), deixa cara pálida toda branca, fica invisível mesmo, ardeu olhos. Pra reaplicar, aplicando 7h30, reaplicando meio dia, achei adicionou brilho pesou. tempo, lá 18-19h dá pesada, passar mão vai sentir oleoso. Relativamente resistente água, acho dá pra usar piscina. relação toque, ideal evitar máximo ficar tocando rosto, pra remover proteção. Mas, importante pra você, seco, meio melado, transfere sensação pra mão. relação conforto, parece usando nada. favoritos, melhor alguns asiáticos. 40 pessoas acharam útil 
L’ORÉAL PARIS Protetor Solar Facial UV Defender Fluido - FPS 60, com ativo hialurônico, protege a sua pele dos raios UV e reduz 7 anos de manchas solares, em 3 meses, é muito resistente ao suor, água e poluição, textura ultra-leve e acabamento invisível - 40g;L'Oréal;4.7;Suellen Carvalho Costa Ótimo produto!      Produto qualidade ótimo pele oleosa. 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;Dayannes Sousa Funciona mesmo..    Cor: Claro  produto conhecia surpreendeu qualidade. Tudo procurava encontrei nele. pele tá sempre protegida, esquecer usar todos dias. original mesmo. Valeu muitíssimo pena. 2 pessoas acharam útil 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;Dyandra Rodrigues Bom pele oleosa    Cor: Claro  cobertura leve selar pó acaba transferindo. pele oleosa segura bem longo dia. 1 pessoa achou útil 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;Ana Lucia Perfeito    Cor: Claro  Protetor maravilhoso, espalha bem, fica oleoso, base cor perfeita pra pele. 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;Cristina Maravilhoso    Cor: Claro  objetivo proteger raios UVA UVB, funciona base, cobrindo imperfeições, deixando pele bonita, cobertura excelente. Amei! 1 pessoa achou útil 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;Indianamar Alcantara Filtro solar cor    Cor: Claro  Veio certinho cor escolhi veio tom pele… 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;elisabeth Ótimo marca    Cor: Claro  faço uso produto. preço bom. 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;Megui Produto Maravilhoso    Cor: Claro  Ótimo produto, deixa pele oleosa, cobre bem deixa pele natural. indicação dermato muitos anos, nunca parei usar. Entrega rápida. 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 2 Claro - 40ml;Hypera BR;4.8;Patricia Simplesmente maravilhoso. Recomendo.    Cor: Claro  Adorei 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 6 Negro - 40ml;Hypera BR;4.6;Tatiana Simplesmente perfeito      embalagem chegou pouco amassada,mais produto intacto,e bem antes data Produtos excelente,a cor deu certinho c Ton pele,c certeza vou comprar novamente 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 6 Negro - 40ml;Hypera BR;4.6;Laiz Protetor solar      Veio prazo certinho 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 6 Negro - 40ml;Hypera BR;4.6;Gleice Excelente cobertura      Protetor excelente 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 6 Negro - 40ml;Hypera BR;4.6;Mobi pia Protetor solar facial      Amei,a pele absorve produto. 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 6 Negro - 40ml;Hypera BR;4.6;Elissandra Melhor protetor   29 março 2024   protetor maravilhoso, errei cor. mãe ficou, então tudo certo. 
MANTECORP - Protetor Solar Facial Episol Color FPS 70 - Efeito Base, Alta Proteção UVA e UVB, Toque Seco, Rápida Absorção - Tom 6 Negro - 40ml;Hypera BR;4.6;CRISTIANE CORTES Ótimo      Adorei, excelente cobertura. 
